BACKLIGHTSUN,BACKLIGHTSUN_classes,Coordinates,Coordinates_Joined,DARKNESS,DARKNESS_classes,Datetime,Elevation,Latitude,Longitude,MOTIONBLUR,MOTIONBLUR_classes,Open_Data,Precipitation,RAIN,RAIN_classes,RoadTypes,Scope_Probability,Scope_Probability_Verbose,SignType,Speed,Temperature,Unnamed: 0,VGG_is_correct,VGG_probabilities,VG_labels,class,detailed_class,env_probability ,formattedTime,full_img_pth,geo_probability,hour,img_id,month,rain_sensor,sun_altitude,temp_probability,velocity
75,2,"(53.193103073043375, 6.052375646397967)","(6.052375646397968, 53.19310307304338)",0,0,1550094586,0,53.19310307,6.052375646,0,0,"{""place_id"":198394569,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2645606,""lat"":""53.17664945"",""lon"":""6.07021217719715"",""place_rank"":20,""category"":""boundary"",""type"":""administrative"",""importance"":""0.327759161510703"",""addresstype"":""boundary"",""name"":""Eastermar"",""display_name"":""Eastermar, Tytsjerksteradiel, Fryslân, Nederland"",""address"":{""suburb"":""Eastermar"",""city"":""Tytsjerksteradiel"",""state"":""Fryslân"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""53.1504214"",""53.2028975"",""6.0301111"",""6.1145934""]}",1.449108906,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",13,12.19445034,-1.557216825,29821,TRUE,0.999999404,13,BACKLIGHTSUN,BACKLIGHTSUN,0,2019-02-13 21:49,1558446262_478_UC2_BACKLIGHTSUN-75.png,0,15.55000498,1558446262_478,2,0.171932423,49.10069724,1,10.45353421
0,0,"(48.31442955347777, 10.28492164446077)","(10.28492164446077, 48.31442955347777)",0,0,1546239608,519,48.31442955,10.28492164,0,0,"{""place_id"":97632476,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":101827504,""lat"":""48.3138561508263"",""lon"":""10.2851983358917"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""GZ 1"",""display_name"":""GZ 1, Ellzee, Ichenhausen (VGem), Landkreis Günzburg, Schwaben, Bayern, 89352, Deutschland"",""address"":{""road"":""GZ 1"",""village"":""Ellzee"",""county"":""Ichenhausen (VGem)"",""state_district"":""Schwaben"",""state"":""Bayern"",""postcode"":""89352"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.3120526"",""48.3163232"",""10.2806613"",""10.2910925""]}",1.884041595,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,51.40465458,-0.068537625,17919,TRUE,0.999937654,2,DARKNESS,DARKNESS,0,2018-12-31 07:00,1557743423_566_UC2_DARKNESS-0.png,1,22.32938748,1557743423_566,12,1.600798045,1.22132129,1,4.496681815
75,2,"(48.89672625383372, 7.297182659761692)","(7.297182659761693, 48.89672625383373)",0,0,1545363126,345,48.89672625,7.29718266,0,0,"{""place_id"":18328151,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":1738879940,""lat"":""48.8969365"",""lon"":""7.2975832"",""place_rank"":20,""category"":""place"",""type"":""locality"",""importance"":""0.25"",""addresstype"":""place"",""name"":""Kleinmittelberg"",""display_name"":""Kleinmittelberg, Hinsbourg, Saverne, Bas-Rhin, Grand Est, France métropolitaine, 67290, France"",""address"":{""locality"":""Kleinmittelberg"",""village"":""Hinsbourg"",""county"":""Saverne"",""state"":""Grand Est"",""country"":""France"",""postcode"":""67290"",""country_code"":""fr""},""boundingbox"":[""48.8769365"",""48.9169365"",""7.2775832"",""7.3175832""]}",1.328658075,0,1,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",2,9.632248204,3.454337063,29693,TRUE,0.99607724,2,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-12-21 03:32,1558446262_362_UC2_BACKLIGHTSUN-75.png,0,11.08639353,1558446262_362,12,1.35394405,46.69308609,1,12.76704978
0,0,"(48.04772522594025, 10.055687286366737)","(10.055687286366737, 48.04772522594025)",0,0,1546924784,579,48.04772523,10.05568729,0,0,"{""place_id"":101225246,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":114236701,""lat"":""48.0478583698204"",""lon"":""10.0558297865686"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""K 7583"",""display_name"":""K 7583, Berkheim, Gemeindeverwaltungsverband Illertal, Landkreis Biberach, Regierungsbezirk Tübingen, Baden-Württemberg, 88450, Deutschland"",""address"":{""road"":""K 7583"",""village"":""Berkheim"",""county"":""Gemeindeverwaltungsverband Illertal"",""state_district"":""Regierungsbezirk Tübingen"",""state"":""Baden-Württemberg"",""postcode"":""88450"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.0423175"",""48.0498352"",""10.0517958"",""10.076329""]}",1.40266063,25,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,49.09352927,14.74245393,1799,FALSE,0.973807633,17,RAIN,RAIN,0,2019-01-08 05:19,1557744530_2257_UC2_RAIN-25.png,1,6.960737626,1557744530_2257,1,35.53677792,4.273229308,1,1.572092179
0,0,"(51.10204463726638, 7.177481194789243)","(7.177481194789243, 51.10204463726638)",75,2,1543271639,238,51.10204464,7.177481195,0,0,"{""place_id"":134533819,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":249463108,""lat"":""51.1026965"",""lon"":""7.1773971"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Butscheid, Rausmühle, Wermelskirchen, Rheinisch-Bergischer Kreis, Regierungsbezirk Köln, Nordrhein-Westfalen, 42929, Deutschland"",""address"":{""neighbourhood"":""Butscheid"",""suburb"":""Rausmühle"",""town"":""Wermelskirchen"",""county"":""Rheinisch-Bergischer Kreis"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""42929"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1026802"",""51.1045409"",""7.174218"",""7.1777095""]}",0.303784431,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",8,103.6588966,-1.333790737,24267,TRUE,0.550888419,8,DARKNESS,DARKNESS,0,2018-11-26 22:33,1557744085_88_UC2_DARKNESS-75.png,1,23.31877968,1557744085_88,11,1.645242505,2.403573417,1,2.412580869
0,0,"(53.8608134735506, 9.489905853920948)","(9.489905853920947, 53.86081347355061)",0,0,1549430416,-1,53.86081347,9.489905854,0,0,"{""place_id"":72865307,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":10753919,""lat"":""53.8589343519892"",""lon"":""9.49002837749646"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""West"",""display_name"":""West, Neuenbrook, Krempermarsch, Steinburg, Schleswig-Holstein, 25578, Deutschland"",""address"":{""road"":""West"",""village"":""Neuenbrook"",""county"":""Steinburg"",""state"":""Schleswig-Holstein"",""postcode"":""25578"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.8585822"",""53.8590642"",""9.4847112"",""9.4919005""]}",0.612463142,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",12,92.53705403,-6.424995352,3905,FALSE,0.336644411,40,RAIN,RAIN,0,2019-02-06 05:20,1557744858_1452_UC2_RAIN-75.png,1,10.37348095,1557744858_1452,2,54.29516437,4.026565194,1,4.841595901
0,0,"(50.30116207389382, 6.223272186384056)","(6.223272186384057, 50.30116207389382)",0,0,1538532549,548,50.30116207,6.223272186,0,0,"{""place_id"":16430931,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":1498785757,""lat"":""50.2836878"",""lon"":""6.2299057"",""place_rank"":20,""category"":""place"",""type"":""locality"",""importance"":""0.25"",""addresstype"":""place"",""name"":""Mackenbach"",""display_name"":""Mackenbach, Sankt Vith, Verviers, Liège, Wallonie, 4780, België / Belgique / Belgien"",""address"":{""locality"":""Mackenbach"",""town"":""Sankt Vith"",""county"":""Verviers"",""state"":""Wallonie"",""postcode"":""4780"",""country"":""België / Belgique / Belgien"",""country_code"":""be""},""boundingbox"":[""50.2636878"",""50.3036878"",""6.2099057"",""6.2499057""]}",0,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",23,121.8288792,11.27193728,9019,TRUE,0.997335136,23,MOTIONBLUR,MOTIONBLUR,0,2018-10-03 02:09,1557742122_656_UC2_MOTIONBLUR-0.png,0,15.55438897,1557742122_656,10,4.543497052,0.63485952,1,62.30635014
0,0,"(52.216331881512374, 10.597327897952514)","(10.597327897952514, 52.21633188151237)",25,1,1540046658,82,52.21633188,10.5973279,0,0,"{""place_id"":256616448,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":6352683225,""lat"":""52.2197845"",""lon"":""10.5878661"",""place_rank"":20,""category"":""place"",""type"":""locality"",""importance"":""0.25"",""addresstype"":""place"",""name"":""Schieren"",""display_name"":""Schieren, Salzdahlum, Wolfenbüttel, Landkreis Wolfenbüttel, Niedersachsen, 38126, Deutschland"",""address"":{""locality"":""Schieren"",""city_district"":""Salzdahlum"",""town"":""Wolfenbüttel"",""county"":""Landkreis Wolfenbüttel"",""state"":""Niedersachsen"",""postcode"":""38126"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.1997845"",""52.2397845"",""10.5678661"",""10.6078661""]}",0,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,64.24863489,-2.029523148,20097,TRUE,0.999996066,4,DARKNESS,DARKNESS,0,2018-10-20 14:44,1557743752_2525_UC2_DARKNESS-25.png,1,19.95248468,1557743752_2525,10,2.917088906,1.904923099,1,6.131328773
0,0,"(49.81817449505296, 8.543648746198311)","(8.543648746198311, 49.81817449505296)",25,0,1529100371,93,49.8181745,8.543648746,0,0,"{""place_id"":75389133,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":14862597,""lat"":""49.8193309"",""lon"":""8.53904086282483"",""place_rank"":30,""category"":""natural"",""type"":""water"",""importance"":""0"",""addresstype"":""natural"",""name"":""Anglerteich"",""display_name"":""Anglerteich, Sandbachdamm, Crumstadt, Riedstadt, Kreis Groß-Gerau, Regierungsbezirk Darmstadt, Hessen, 64560, Deutschland"",""address"":{""water"":""Anglerteich"",""road"":""Sandbachdamm"",""suburb"":""Crumstadt"",""town"":""Riedstadt"",""county"":""Kreis Groß-Gerau"",""state_district"":""Regierungsbezirk Darmstadt"",""state"":""Hessen"",""postcode"":""64560"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.8180197"",""49.820544"",""8.5377039"",""8.5404076""]}",0.01140247,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",38,44.37920956,3.080370783,21259,TRUE,0.976797819,38,DARKNESS,DARKNESS,0,2018-06-15 22:06,1557743752_872_UC2_DARKNESS-25.png,1,22.23226963,1557743752_872,6,1.518852143,2.533349362,1,1.356075104
0,0,"(52.85812451080394, 9.70514490009273)","(9.70514490009273, 52.85812451080394)",75,2,1535000115,66,52.85812451,9.7051449,0,0,"{""place_id"":79346635,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":23081952,""lat"":""52.8578896707319"",""lon"":""9.70491249814423"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Lessingstraße"",""display_name"":""Lessingstraße, Adolphsheide, Bad Fallingbostel, Heidekreis, Niedersachsen, 29683, Deutschland"",""address"":{""road"":""Lessingstraße"",""suburb"":""Adolphsheide"",""town"":""Bad Fallingbostel"",""county"":""Heidekreis"",""state"":""Niedersachsen"",""postcode"":""29683"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.8574699"",""52.8586859"",""9.7044186"",""9.7053745""]}",0.354420116,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",25,122.1291015,26.69281068,22571,FALSE,0.839595139,20,DARKNESS,DARKNESS,0,2018-08-23 04:55,1557744085_2051_UC2_DARKNESS-75.png,1,18.43540193,1557744085_2051,8,1.745768392,4.763523804,1,4.223726982
0,0,"(52.46448967686298, 10.698225768241361)","(10.69822576824136, 52.464489676862975)",0,0,1545645477,62,52.46448968,10.69822577,0,0,"{""place_id"":83017971,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":30065273,""lat"":""52.4631998303385"",""lon"":""10.6978239429114"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Mittelsterwiesenweg"",""display_name"":""Mittelsterwiesenweg, Weyhausen, Samtgemeinde Boldecker Land, Gifhorn, Niedersachsen, 38554, Deutschland"",""address"":{""road"":""Mittelsterwiesenweg"",""village"":""Weyhausen"",""county"":""Samtgemeinde Boldecker Land"",""state"":""Niedersachsen"",""postcode"":""38554"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.4606673"",""52.4640693"",""10.6951062"",""10.7057799""]}",1.15204437,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",7,40.98232258,-9.847479037,17548,TRUE,0.997611165,7,DARKNESS,DARKNESS,0,2018-12-24 09:57,1557743423_2931_UC2_DARKNESS-0.png,1,23.84205574,1557743423_2931,12,2.914051408,4.966938581,1,9.937648413
0,0,"(51.20879465451938, 8.15950181046443)","(8.15950181046443, 51.20879465451939)",0,0,1529063854,407,51.20879465,8.15950181,0,1,"{""place_id"":23287025,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":2296009408,""lat"":""51.2098325"",""lon"":""8.1583448"",""place_rank"":30,""category"":""highway"",""type"":""bus_stop"",""importance"":""0"",""addresstype"":""highway"",""name"":""Cobbenrode Büngener"",""display_name"":""Cobbenrode Büngener, Olper Straße, Hengslade, Eslohe, Hochsauerlandkreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59889, Deutschland"",""address"":{""bus_stop"":""Cobbenrode Büngener"",""road"":""Olper Straße"",""suburb"":""Hengslade"",""city"":""Eslohe"",""county"":""Hochsauerlandkreis"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""59889"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.2097325"",""51.2099325"",""8.1582448"",""8.1584448""]}",2.046444851,25,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",10,31.43749276,20.12138255,2379,FALSE,0.163132623,21,RAIN,RAIN,0,2018-06-15 11:57,1557744530_278_UC2_RAIN-25.png,1,15.35427001,1557744530_278,6,54.29199359,3.898890395,1,4.765260128
0,0,"(53.93657882475572, 7.164037223375875)","(7.164037223375875, 53.93657882475571)",0,0,1552389353,0,53.93657882,7.164037223,0,0,"{""error"":""Unable to geocode""}",2.492173861,75,2,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",7,105.2512011,-17.00144958,3824,TRUE,0.164052829,7,RAIN,RAIN,0,2019-03-12 11:15,1557744858_138_UC2_RAIN-75.png,0,10.56692576,1557744858_138,3,19.82891308,4.742697688,1,0.849891026
0,0,"(50.8348674305403, 9.624615630894208)","(9.624615630894207, 50.83486743054029)",0,0,1535730329,366.5,50.83486743,9.624615631,0,0,"{""place_id"":172584328,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":442624010,""lat"":""50.84050035"",""lon"":""9.62531736765906"",""place_rank"":30,""category"":""historic"",""type"":""memorial"",""importance"":""0"",""addresstype"":""historic"",""name"":""Kulturdenkmal Lager Pfaffenwald"",""display_name"":""Kulturdenkmal Lager Pfaffenwald, A 4, Niederaula, Landkreis Hersfeld-Rotenburg, Regierungsbezirk Kassel, Hessen, 36272, Deutschland"",""address"":{""memorial"":""Kulturdenkmal Lager Pfaffenwald"",""road"":""A 4"",""town"":""Niederaula"",""county"":""Landkreis Hersfeld-Rotenburg"",""state_district"":""Regierungsbezirk Kassel"",""state"":""Hessen"",""postcode"":""36272"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8391496"",""50.8416208"",""9.623783"",""9.6276165""]}",0.32664569,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,53.30560282,19.05565923,4039,TRUE,1,13,RAIN,RAIN,0,2018-08-31 15:45,1557744858_1573_UC2_RAIN-75.png,1,16.12959537,1557744858_1573,8,33.46939685,0.808120249,1,1.570021045
0,0,"(51.4593988666988, 6.539913982376312)","(6.539913982376312, 51.4593988666988)",25,1,1532003668,28,51.45939887,6.539913982,0,0,"{""place_id"":174003991,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":449508668,""lat"":""51.45982195"",""lon"":""6.54083002369213"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""31a, Gülixweg, Hochkamer, Vluyn, Neukirchen-Vluyn, Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 47506, Deutschland"",""address"":{""house_number"":""31a"",""road"":""Gülixweg"",""neighbourhood"":""Hochkamer"",""suburb"":""Vluyn"",""town"":""Neukirchen-Vluyn"",""county"":""Kreis Wesel"",""state_district"":""Regierungsbezirk Düsseldorf"",""state"":""Nordrhein-Westfalen"",""postcode"":""47506"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.4597084"",""51.4599322"",""6.5406435"",""6.5410648""]}",2.712962083,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,111.0579223,13.36773531,20061,TRUE,0.992965341,3,DARKNESS,DARKNESS,0,2018-07-19 12:34,1557743752_2493_UC2_DARKNESS-25.png,1,19.27401236,1557743752_2493,7,4.127527806,2.472319011,1,4.090660242
0,0,"(53.41661898190618, 9.200064969664098)","(9.200064969664098, 53.416618981906176)",25,2,1534116584,14,53.41661898,9.20006497,0,0,"{""place_id"":112265877,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":158912885,""lat"":""53.4171179538909"",""lon"":""9.19988921336861"",""place_rank"":27,""category"":""highway"",""type"":""service"",""importance"":""0.075"",""addresstype"":""road"",""name"":""Auf der Bockhorst"",""display_name"":""Auf der Bockhorst, Ortsteil Plönjeshausen, Bremervörde, Landkreis Rotenburg, Niedersachsen, 27432, Deutschland"",""address"":{""road"":""Auf der Bockhorst"",""city_district"":""Ortsteil Plönjeshausen"",""town"":""Bremervörde"",""county"":""Landkreis Rotenburg"",""state"":""Niedersachsen"",""postcode"":""27432"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.4150702"",""53.4173319"",""9.1955466"",""9.2003467""]}",1.178712234,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",5,29.27821421,25.9703124,18670,TRUE,0.804365098,5,DARKNESS,DARKNESS,0,2018-08-12 23:29,1557743752_1240_UC2_DARKNESS-25.png,1,18.8602705,1557743752_1240,8,2.56076008,3.686091634,1,3.266701996
0,0,"(51.12038585715153, 8.364279786999894)","(8.364279786999893, 51.120385857151525)",0,0,1531544779,638,51.12038586,8.364279787,0,0,"{""place_id"":55606791,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":4499009909,""lat"":""51.1218855"",""lon"":""8.3650643"",""place_rank"":30,""category"":""tourism"",""type"":""information"",""importance"":""0"",""addresstype"":""tourism"",""name"":""Schanze"",""display_name"":""Schanze, Am Stünzel, Marxhagen, Schmallenberg, Hochsauerlandkreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 57392, Deutschland"",""address"":{""information"":""Schanze"",""road"":""Am Stünzel"",""suburb"":""Marxhagen"",""town"":""Schmallenberg"",""county"":""Hochsauerlandkreis"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""57392"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1217855"",""51.1219855"",""8.3649643"",""8.3651643""]}",1.703814023,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,111.6364254,38.873487,24734,TRUE,0.982971013,4,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-07-14 05:06,1558445871_1299_UC2_BACKLIGHTSUN-0.png,1,10.26597071,1558445871_1299,7,0.962694695,45.46616947,1,2.37516593
0,0,"(49.501599688103745, 7.384265001937118)","(7.384265001937117, 49.50159968810375)",0,0,1530588500,323,49.50159969,7.384265002,0,0,"{""place_id"":102203751,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":118932396,""lat"":""49.5007045"",""lon"":""7.38407284474831"",""place_rank"":30,""category"":""leisure"",""type"":""pitch"",""importance"":""0"",""addresstype"":""leisure"",""name"":""Sportplatz SV Hüffler"",""display_name"":""Sportplatz SV Hüffler, Flurstraße, Hüffler, Oberes Glantal, Landkreis Kusel, Rheinland-Pfalz, 66909, Deutschland"",""address"":{""pitch"":""Sportplatz SV Hüffler"",""road"":""Flurstraße"",""village"":""Hüffler"",""county"":""Oberes Glantal"",""state"":""Rheinland-Pfalz"",""postcode"":""66909"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.5002994"",""49.5010784"",""7.3832463"",""7.3848937""]}",0.956303933,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,125.657207,27.18336513,5738,FALSE,0.180902198,28,RAIN,RAIN,0,2018-07-03 03:28,1557744858_402_UC2_RAIN-75.png,1,17.84632495,1557744858_402,7,19.38267427,3.627816917,1,2.781158301
